"Stone Crusher", 100, 1, -1, 4, -1, 76, 68, "7wh", "legendary mallet", -1, -1, 5, 5000, "whit", "", "", "", "", -1, "", "dmg%", -1, 280, 320, "str", -1, 20, 30, "crush", -1, 40, 40, "reduce-ac", -1, 25, 25, "dmg-ac", -1, -100, -100, "dmg", -1, 10, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Jade Talon", 100, 1, -1, 1, -1, 74, 66, "7wb", "wrist sword", -1, -1, 5, 5000, "cgrn", "cgrn", "", "", "", -1, "", "dmg%", -1, 190, 240, "manasteal", -1, 10, 15, "res-all", -1, 40, 50, "balance2", -1, 30, 30, "skilltab", 19, 1, 2, "skilltab", 20, 1, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Shadowdancer", 100, 1, -1, 1, -1, 79, 71, "uhb", "myrmidon greaves", -1, -1, 5, 5000, "blac", "blac", "", "", "", -1, "", "ac%", -1, 70, 100, "move2", -1, 30, 30, "balance2", -1, 30, 30, "dex", -1, 15, 25, "skilltab", 19, 1, 2, "ease", -1, -20, -20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Cerebus", 100, 1, -1, 1, -1, 71, 63, "drb", "blood spirit", -1, -1, 5, 5000, "bwht", "bwht", "", "", "", -1, "", "ac%", -1, 130, 140, "skilltab", 16, 2, 4, "lifesteal", -1, 7, 10, "att%", -1, 60, 120, "openwounds", -1, 33, 33, "skill", 232, 1, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Tyrael's Might", 100, 1, -1, 1, -1, 87, 84, "uar", "sacred armor", 1, -1, 5, 5000, "dblu", "dblu", "", "invaaru", "", -1, "", "ease", -1, -100, -100, "indestruct", -1, 1, 1, "ac%", -1, 120, 150, "rip", -1, 1, 1, "dmg-demon", -1, 50, 100, "nofreeze", -1, 1, 1, "move2", -1, 20, 20, "res-all", -1, 20, 30, "str", -1, 20, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Souldrain", 100, 1, -1, 1, -1, 82, 74, "umg", "vambraces", -1, -1, 5, 5000, "dred", "dred", "", "", "", -1, "", "ac%", -1, 90, 120, "manasteal", -1, 4, 7, "lifesteal", -1, 4, 7, "hit-skill", 72, 8, 3, "dmg-ac", -1, -50, -50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Runemaster", 100, 1, -1, 1, -1, 80, 72, "72a", "ettin axe", -1, -1, 5, 5000, "lblu", "lblu", "", "", "", -1, "", "dmg%", -1, 220, 270, "sock", -1, 3, 5, "res-cold-max", -1, 5, 5, "nofreeze", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Deathcleaver", 100, 1, -1, 1, -1, 78, 70, "7wa", "berserker axe", -1, -1, 5, 5000, "dred", "", "", "", "", -1, "", "dmg%", -1, 230, 280, "deadly", -1, 66, 66, "reduce-ac", -1, 33, 33, "swing2", -1, 40, 40, "heal-kill", -1, 6, 9, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Executioner's Justice", 100, 1, -1, 1, -1, 83, 75, "7gi", "glorious axe", -1, -1, 5, 5000, "blac", "blac", "", "", "", -1, "", "dmg%", -1, 240, 290, "crush", -1, 25, 25, "reduce-ac", -1, 33, 33, "kill-skill", 87, 50, 6, "swing2", -1, 30, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Stoneraven", 100, 1, -1, 1, -1, 72, 64, "amd", "matriarchal spear", -1, -1, 5, 5000, "dgry", "", "", "", "", -1, "", "dmg%", -1, 230, 280, "dmg-mag", -1, 101, 187, "res-all", -1, 30, 50, "ac", -1, 400, 600, "skilltab", 2, 1, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Leviathan", 100, 1, -1, 1, -1, 73, 65, "uld", "kraken shell", -1, -1, 5, 5000, "cgrn", "cgrn", "", "", "", -1, "", "ac%", -1, 170, 200, "ac", -1, 100, 150, "red-dmg%", -1, 15, 25, "str", -1, 40, 50, "indestruct", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Larzuk's Champion", 100, -1, -1, 1, -1, -1, -1, "7fb", "Colossal Sword", -1, -1, 5, 5000, "lgry", "", "flphmr", "invhfh", "", -1, "", "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Wisp", 100, 1, -1, 1, -1, 84, 76, "rin", "ring", -1, -1, 5, 5000, "bwht", "bwht", "", "", "", -1, "", "abs-ltng%", -1, 10, 20, "hit-skill", 49, 10, 16, "mag%", -1, 10, 20, "charged", 226, 15, 2, "charged", 236, 13, 5, "charged", 246, 11, 7, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Gargoyle's Bite", 100, 1, -1, 1, -1, 78, 70, "7ts", "winged harpoon", -1, -1, 5, 5000, "cgrn", "cgrn", "", "", "", -1, "", "dmg%", -1, 180, 230, "rep-quant", 30, -1, -1, "dmg-pois", 250, 300, 300, "lifesteal", -1, 9, 15, "charged", 25, 60, 11, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Lacerator", 100, 1, -1, 1, -1, 76, 68, "7b8", "winged axe", -1, -1, 5, 5000, "blac", "blac", "", "", "", -1, "", "dmg%", -1, 150, 210, "rep-quant", 25, -1, -1, "swing2", -1, 30, 30, "noheal", -1, 1, 1, "openwounds", -1, 33, 33, "howl", -1, 64, 64, "hit-skill", 66, 33, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Mang Song's Lesson", 100, 1, -1, 1, -1, 86, 82, "6ws", "archon staff", -1, -1, 5, 5000, "dgld", "dgld", "", "inv8wsu", "", -1, "", "allskills", -1, 5, 5, "pierce-fire", -1, 7, 15, "pierce-ltng", -1, 7, 15, "pierce-cold", -1, 7, 15, "regen-mana", -1, 10, 10, "cast2", -1, 30, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Viperfork", 100, 1, -1, 1, -1, 79, 71, "7br", "war fork", -1, -1, 5, 5000, "dgrn", "dgrn", "", "", "", -1, "", "dmg%", -1, 190, 240, "dmg-pois", 250, 333, 333, "swing2", -1, 50, 50, "att", -1, 200, 250, "hit-skill", 83, 15, 9, "res-pois", -1, 30, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Ethereal Edge", 100, 1, -1, 1, -1, 82, 74, "7ba", "silver-edged axe", -1, -1, 5, 5000, "whit", "whit", "", "", "", -1, "", "dmg%", -1, 150, 180, "swing2", -1, 25, 25, "abs-fire", -1, 10, 12, "dmg-demon", -1, 150, 200, "demon-heal", -1, 5, 10, "att", -1, 270, 350, "ethereal", -1, 1, 1, "indestruct", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Demonhorn's Edge", 100, 1, -1, 1, -1, 69, 61, "bad", "destroyer helm", -1, -1, 5, 5000, "dgry", "dgry", "", "", "", -1, "", "ac%", -1, 120, 160, "swing2", -1, 10, 10, "lifesteal", -1, 3, 6, "thorns", -1, 55, 77, "skilltab", 12, 1, 3, "skilltab", 13, 1, 3, "skilltab", 14, 1, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Reaper's Toll", 100, 1, -1, 1, -1, 83, 75, "7s8", "thresher", -1, -1, 5, 5000, "", "", "", "invscy", "", -1, "", "dmg%", -1, 190, 240, "hit-skill", 87, 33, 1, "ignore-ac", -1, 1, 1, "lifesteal", -1, 11, 15, "ease", -1, -25, -25, "deadly", -1, 33, 33, "dmg-cold", -1, 4, 44, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Spiritkeeper", 100, 1, -1, 1, -1, 75, 67, "drd", "earth spirit", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ac%", -1, 170, 190, "balance2", -1, 20, 20, "abs-ltng", -1, 9, 14, "res-fire", -1, 30, 40, "abs-cold%", -1, 15, 25, "res-pois-max", -1, 10, 10, "dru", -1, 1, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Hellrack", 100, 1, -1, 1, -1, 84, 76, "6hx", "colossus crossbow", -1, -1, 5, 5000, "cred", "", "", "invhxbu", "", -1, "", "dmg%", -1, 180, 230, "dmg-elem", 33, 63, 324, "swing2", -1, 20, 20, "att%", -1, 100, 150, "sock", -1, 2, 2, "charged", 27, 150, 18, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Alma Negra", 100, 1, -1, 1, -1, 85, 77, "pac", "sacred rondache", -1, -1, 5, 5000, "blac", "blac", "", "", "", -1, "", "ac%", -1, 180, 210, "block2", -1, 30, 30, "pal", -1, 1, 2, "block", -1, 20, 20, "red-mag", -1, 5, 9, "att%", -1, 40, 75, "dmg%", -1, 40, 75, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Darkforge Spawn", 100, 1, -1, 1, -1, 72, 64, "nef", "bloodlord skull", -1, -1, 5, 5000, "cred", "cred", "", "", "", -1, "", "ac%", -1, 140, 180, "cast2", -1, 30, 30, "mana%", -1, 10, 10, "skilltab", 6, 1, 3, "skilltab", 7, 1, 3, "skilltab", 8, 1, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Widowmaker", 100, 1, -1, 1, -1, 73, 65, "6sw", "ward bow", -1, -1, 5, 5000, "dred", "dred", "", "invswbu", "", -1, "", "dmg%", -1, 150, 200, "deadly", -1, 33, 33, "ignore-ac", -1, 1, 1, "magicarrow", -1, 11, 11, "oskill", 22, 3, 5, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Bloodraven's Charge", 100, 1, -1, 1, -1, 79, 71, "amb", "matriarchal bow", -1, -1, 5, 5000, "dgld", "dgld", "", "invswbu", "", -1, "", "dmg%", -1, 180, 230, "att%", -1, 200, 300, "explosivearrow", -1, 13, 13, "skilltab", 0, 2, 4, "charged", 95, 30, 5, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Ghostflame", 100, 1, -1, 1, -1, 70, 62, "7bl", "legend spike", -1, -1, 5, 5000, "cblu", "cblu", "", "", "", -1, "", "dmg%", -1, 190, 240, "ignore-ac", -1, 1, 1, "dmg-mag", -1, 108, 108, "manasteal", -1, 10, 15, "ethereal", -1, 1, 1, "indestruct", -1, 1, 1, "light", -1, 2, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Shadowkiller", 100, 1, -1, 1, -1, 85, 78, "7cs", "battle cestus", -1, -1, 5, 5000, "", "", "", "invaxfu", "", -1, "", "dmg%", -1, 170, 220, "reduce-ac", -1, 25, 25, "freeze", -1, 2, 2, "mana-kill", -1, 10, 15, "hit-skill", 44, 33, 8, "ethereal", -1, 1, 1, "indestruct", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Gimmershred", 100, 1, -1, 1, -1, 78, 70, "7ta", "flying axe", -1, -1, 5, 5000, "lgrn", "", "", "", "", -1, "", "dmg%", -1, 160, 210, "dmg-fire", -1, 218, 483, "dmg-cold", 100, 176, 397, "dmg-ltng", -1, 29, 501, "stack", -1, 60, 60, "swing2", -1, 30, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Griffon's Eye", 100, 1, -1, 1, -1, 84, 76, "ci3", "diadem", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ac", -1, 100, 200, "cast2", -1, 25, 25, "allskills", -1, 1, 1, "extra-ltng", -1, 10, 15, "pierce-ltng", -1, 15, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Windhammer", 100, 1, -1, 1, -1, 76, 68, "7m7", "ogre maul", -1, -1, 5, 5000, "cblu", "cblu", "", "invmau", "", -1, "", "dmg%", -1, 180, 230, "crush", -1, 50, 50, "swing2", -1, 60, 60, "hit-skill", 240, 33, 22, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Thunderstroke", 100, 1, -1, 1, -1, 77, 69, "amf", "matriarchal javelin", -1, -1, 5, 5000, "dblu", "dblu", "", "", "", -1, "", "dmg%", -1, 150, 200, "dmg-ltng", -1, 1, 511, "hit-skill", 49, 20, 14, "swing2", -1, 15, 15, "pierce-ltng", -1, 15, 15, "skill", 20, 3, 3, "skilltab", 2, 2, 4, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Giantmaimer", 100, -1, -1, 1, -1, -1, -1, "6hx", "Colossus Crossbow", -1, -1, 5, 5000, "cred", "cred", "", "", "", -1, "", "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Demon's Arch", 100, 1, -1, 1, -1, 76, 68, "7s7", "balrog spear", -1, -1, 5, 5000, "cred", "cred", "", "", "", -1, "", "dmg%", -1, 160, 210, "dmg-fire", -1, 232, 323, "lifesteal", -1, 6, 12, "rep-quant", 30, -1, -1, "swing2", -1, 30, 30, "dmg-ltng", -1, 23, 333, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Boneflame", 100, 1, -1, 1, -1, 80, 72, "nee", "succubae skull", -1, -1, 3, 5000, "dred", "dred", "", "", "", -1, "", "ac%", -1, 120, 150, "move2", -1, 20, 20, "gethit-skill", 77, 15, 3, "nec", -1, 2, 3, "res-all", -1, 20, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Steelpillar", 100, 1, -1, 1, -1, 77, 69, "7p7", "war pike", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "dmg%", -1, 210, 260, "swing2", -1, 25, 25, "reduce-ac", -1, 20, 20, "ac%", -1, 50, 80, "indestruct", -1, 1, 1, "crush", -1, 25, 25, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Nightwing's Veil", 100, 1, -1, 1, -1, 75, 67, "uhm", "spired helm", -1, -1, 3, 5000, "cblu", "cblu", "", "", "", -1, "", "ac%", -1, 90, 120, "allskills", -1, 2, 2, "dex", -1, 10, 20, "abs-cold", -1, 5, 9, "half-freeze", -1, 1, 1, "extra-cold", -1, 8, 15, "ease", -1, -50, -50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Crown of Ages", 100, 1, -1, 1, -1, 86, 82, "urn", "corona", 1, -1, 3, 5000, "dgld", "dgld", "", "", "", -1, "", "balance2", -1, 30, 30, "res-all", -1, 20, 30, "allskills", -1, 1, 1, "ac", -1, 100, 150, "indestruct", -1, 1, 1, "red-dmg%", -1, 10, 15, "ac%", -1, 50, 50, "sock", -1, 1, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Andariel's Visage", 100, 1, -1, 1, -1, 85, 83, "usk", "demonhead", 1, -1, 3, 5000, "dred", "dred", "", "", "", -1, "", "ac%", -1, 100, 150, "res-pois", -1, 70, 70, "allskills", -1, 2, 2, "res-pois-max", -1, 10, 10, "swing2", -1, 20, 20, "str", -1, 25, 30, "gethit-skill", 92, 15, 15, "charged", 278, 20, 3, "lifesteal", -1, 8, 10, "res-fire", -1, -30, -30, "", -1, -1, -1, "", -1, -1, -1
"Darkfear", 100, -1, -1, 1, -1, -1, -1, "ulm", "armet", -1, -1, 5, 5000, "blac", "", "", "invhlmu", "", -1, "", "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Dragonscale", 100, 1, -1, 1, -1, 84, 80, "pae", "zakarum shield", -1, -1, 3, 5000, "dgrn", "dgrn", "", "", "", -1, "", "ac%", -1, 170, 200, "abs-fire%", -1, 10, 20, "res-fire-max", -1, 5, 5, "str", -1, 15, 25, "dmg-fire", -1, 211, 371, "oskill", 62, 10, 10, "extra-fire", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Steel Carapice", 100, 1, -1, 1, -1, 74, 66, "uul", "shadow plate", -1, -1, 3, 5000, "dgry", "dgry", "", "", "", -1, "", "ac%", -1, 190, 220, "balance2", -1, 20, 20, "red-dmg", -1, 9, 14, "res-cold", -1, 40, 60, "regen-mana", -1, 10, 15, "rep-dur", 5, -1, -1, "gethit-skill", 76, 8, 6, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Medusa's Gaze", 100, 1, -1, 1, -1, 84, 76, "uow", "aegis", -1, -1, 3, 5000, "lred", "lred", "", "invtowu", "", -1, "", "ac%", -1, 150, 180, "slow", -1, 20, 20, "gethit-skill", 91, 10, 7, "lifesteal", -1, 5, 9, "death-skill", 48, 100, 44, "res-cold", -1, 40, 80, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Ravenlore", 100, 1, -1, 1, -1, 82, 74, "dre", "sky spirit", -1, -1, 3, 5000, "dgld", "dgld", "", "", "", -1, "", "ac%", -1, 120, 150, "res-all", -1, 15, 25, "skilltab", 17, 3, 3, "enr", -1, 20, 30, "pierce-fire", -1, 10, 20, "skill", 221, 7, 7, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Boneshade", 100, 1, -1, 1, -1, 84, 79, "7bw", "lich wand", -1, -1, 3, 5000, "dgry", "dgry", "", "invbwnu", "", -1, "", "nec", -1, 2, 2, "cast2", -1, 25, 25, "skill", 67, 4, 5, "skill", 68, 4, 5, "skill", 84, 2, 3, "skill", 93, 1, 2, "skill", 78, 2, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Nethercrow", 100, -1, -1, 1, -1, -1, -1, "urs", "Great Hauberk", -1, -1, 3, 5000, "cblu", "cblu", "", "", "", -1, "", "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Flamebellow", 100, 1, -1, 1, -1, 79, 71, "7gs", "balrog blade", -1, -1, 3, 5000, "cred", "cred", "", "invgisu", "", -1, "", "dmg%", -1, 170, 240, "dmg-fire", -1, 233, 482, "fireskill", -1, 3, 3, "abs-fire%", -1, 20, 30, "hit-skill", 225, 12, 16, "str", -1, 10, 20, "vit", -1, 5, 10, "oskill", 41, 12, 18, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Fathom", 100, 1, -1, 1, -1, 81, 73, "obf", "dimensional shard", -1, -1, 3, 5000, "lblu", "", "", "", "", -1, "", "sor", -1, 3, 3, "extra-cold", -1, 15, 30, "cast2", -1, 20, 20, "res-fire", -1, 25, 40, "res-ltng", -1, 25, 40, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Wolfhowl", 100, 1, -1, 1, -1, 85, 79, "bac", "fury visor", -1, -1, 3, 5000, "cred", "cred", "", "", "", -1, "", "ac%", -1, 120, 150, "skilltab", 14, 2, 3, "str", -1, 8, 15, "dex", -1, 8, 15, "vit", -1, 8, 15, "oskill", 223, 3, 6, "charged", 237, 18, 15, "oskill", 224, 3, 6, "oskill", 232, 3, 6, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Spirit Ward", 100, 1, -1, 1, -1, 76, 68, "uts", "ward", -1, -1, 3, 5000, "dblu", "dblu", "", "invgtsu", "", -1, "", "ac%", -1, 130, 180, "abs-cold", -1, 6, 11, "res-all", -1, 30, 40, "block", -1, 20, 30, "block2", -1, 25, 25, "gethit-skill", 267, 5, 8, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Kira's Guardian", 100, 1, -1, 1, -1, 85, 77, "ci2", "tiara", -1, -1, 3, 5000, "blac", "blac", "", "", "", -1, "", "ac", -1, 50, 120, "res-all", -1, 50, 70, "nofreeze", -1, 1, 1, "balance2", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Ormus' Robes", 100, 1, -1, 1, -1, 83, 75, "uui", "dusk shroud", -1, -1, 3, 5000, "blac", "blac", "", "", "", -1, "", "ac", -1, 10, 20, "cast2", -1, 20, 20, "extra-fire", -1, 10, 15, "extra-cold", -1, 10, 15, "extra-ltng", -1, 10, 15, "regen-mana", -1, 10, 15, "skill-rand", 3, 36, 60, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Gheed's Fortune", 100, 1, -1, 1, -1, 70, 62, "cm3", "charm", -1, 1, 3, 5000, "lgld", "", "", "", "", -1, "", "mag%", -1, 20, 40, "gold%", -1, 80, 160, "cheap", -1, 10, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Stormlash", 100, 1, -1, 1, -1, 86, 82, "7fl", "scourge", 1, -1, 3, 5000, "dgry", "dgry", "", "", "", -1, "", "dmg%", -1, 240, 300, "swing2", -1, 30, 30, "hit-skill", 42, 15, 10, "hit-skill", 245, 20, 18, "dmg-ltng", -1, 1, 473, "light-thorns", -1, 30, 30, "crush", -1, 33, 33, "abs-ltng", -1, 3, 9, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Halaberd's Reign", 100, 1, -1, 1, -1, 85, 77, "bae", "conqueror crown", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "ac%", -1, 140, 170, "skilltab", 13, 1, 1, "bar", -1, 2, 2, "balance2", -1, 20, 20, "regen", -1, 15, 23, "skill", 149, 1, 2, "skill", 155, 1, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Warriv's Warder", 100, -1, -1, 1, -1, -1, -1, "uts", "Ward", -1, -1, 3, 5000, "", "", "", "", "", -1, "", "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Spike Thorn", 100, 1, -1, 1, -1, 78, 70, "upk", "blade barrier", -1, -1, 5, 5000, "dyel", "dyel", "", "invspku", "", -1, "", "ac%", -1, 120, 150, "thorns/lvl", 11, -1, -1, "dur", -1, 250, 250, "balance2", -1, 30, 30, "red-dmg%", -1, 15, 20, "sock", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Dracul's Grasp", 100, 1, -1, 1, -1, 84, 76, "uvg", "vampirebone gloves", -1, -1, 5, 5000, "dred", "dred", "", "", "", -1, "", "ac%", -1, 90, 120, "lifesteal", -1, 7, 10, "openwounds", -1, 25, 25, "hit-skill", 82, 5, 10, "heal-kill", -1, 5, 10, "str", -1, 10, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Frostwind", 100, 1, -1, 1, -1, 78, 70, "7ls", "cryptic sword", -1, -1, 5, 5000, "cblu", "cblu", "", "invlsdu", "", -1, "", "dmg%", -1, 180, 230, "freeze", -1, 4, 4, "half-freeze", -1, 1, 1, "dmg-cold", 150, 237, 486, "swing2", -1, 25, 25, "abs-cold%", -1, 7, 15, "oskill", 230, 7, 14, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Templar's Might", 100, 1, -1, 8, -1, 82, 74, "uar", "sacred armor", -1, -1, 5, 5000, "cgrn", "cgrn", "", "invaaru", "", -1, "", "ac%", -1, 170, 220, "balance2", -1, 20, 20, "ac-miss", -1, 250, 300, "stam", -1, 40, 50, "str", -1, 10, 15, "vit", -1, 10, 15, "skilltab", 10, 1, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Eschuta's temper", 100, 1, -1, 1, -1, 80, 72, "obc", "eldritch orb", -1, -1, 5, 5000, "cred", "", "", "", "", -1, "", "sor", -1, 1, 3, "cast2", -1, 40, 40, "extra-fire", -1, 10, 20, "extra-ltng", -1, 10, 20, "enr", -1, 20, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
